token,total_count,ratio
suruki,3.0,2.0
survive,7.0,6.0
survived,3.0,2.0
survives,3.0,2.0
susan,6.0,0.2
sushi,171.0,3.1707317073170733
sushis,4.0,3.0
susie,4.0,3.0
suspect,7.0,1.3333333333333333
suspected,3.0,2.0
suspended,4.0,3.0
suspenders,3.0,2.0
suspension,3.0,0.5
suspicion,3.0,0.5
suspicious,3.0,2.0
sustainability,4.0,3.0
sustainable,3.0,2.0
sustaining,3.0,2.0
susy,3.0,0.5
sutra,3.0,2.0
sutures,3.0,2.0
suv,3.0,0.5
sven,3.0,2.0
sw,5.0,4.0
swadee,3.0,0.5
swag,3.0,2.0
swallow,4.0,1.0
swamp,4.0,3.0
swanky,5.0,4.0
swap,3.0,2.0
swapped,5.0,0.6666666666666666
swatting,3.0,0.5
swayed,3.0,2.0
swb,3.0,2.0
swear,12.0,1.0
swears,5.0,4.0
sweat,15.0,2.75
sweater,5.0,1.5
sweaters,4.0,1.0
sweating,4.0,1.0
sweatshops,3.0,0.5
sweaty,6.0,2.0
swede,3.0,2.0
sweden,4.0,3.0
swedish,4.0,3.0
sweeet,3.0,2.0
sweeping,7.0,2.5
sweet,214.0,12.375
sweeter,8.0,7.0
sweetest,5.0,4.0
sweetheart,5.0,1.5
sweeties,5.0,4.0
sweetish,3.0,2.0
sweetness,8.0,7.0
sweetrepublic,3.0,2.0
sweets,14.0,13.0
sweltering,4.0,1.0
swift,4.0,1.0
swill,4.0,1.0
swim,8.0,7.0
swimmer,3.0,2.0
swimming,7.0,2.5
swimsuits,3.0,2.0
swing,9.0,8.0
swinging,3.0,2.0
swipe,8.0,0.6
swiped,4.0,0.3333333333333333
swirl,6.0,5.0
swirling,3.0,2.0
swirls,3.0,2.0
swiss,10.0,4.0
switch,27.0,2.857142857142857
switchbacks,3.0,2.0
switched,8.0,1.0
swivel,3.0,2.0
swollen,5.0,0.6666666666666666
swoon,4.0,3.0
swooped,3.0,2.0
swordfish,9.0,8.0
swore,4.0,3.0
sworn,3.0,2.0
swung,3.0,2.0
sy,3.0,2.0
syd,3.0,2.0
syllables,3.0,2.0
symbol,3.0,2.0
symbols,3.0,0.5
sympathetic,6.0,1.0
sympathy,6.0,2.0
symphony,7.0,6.0
symptoms,4.0,0.3333333333333333
sync,3.0,2.0
synergy,3.0,2.0
synthetic,3.0,2.0
syrup,20.0,4.0
syrups,3.0,2.0
sysco,3.0,2.0
system,24.0,2.4285714285714284
systems,5.0,1.5
szechuan,3.0,2.0
tab,12.0,1.4
tabasco,5.0,4.0
table,245.0,1.5257731958762886
tableau,3.0,0.5
tables,98.0,1.3333333333333333
tableside,3.0,2.0
tablespoon,3.0,0.5
tablespoons,3.0,0.5
tablet,3.0,2.0
tabooli,5.0,4.0
tabs,3.0,2.0
tacked,3.0,0.5
tacky,5.0,0.6666666666666666
taco,72.0,1.4
tacos,153.0,5.12
tact,3.0,0.5
tad,13.0,5.5
taffy,3.0,2.0
tag,11.0,1.75
tagged,3.0,2.0
tagline,4.0,3.0
taglines,3.0,2.0
tags,5.0,0.6666666666666666
tahini,7.0,6.0
tahiti,3.0,2.0
tai,10.0,4.0
tail,13.0,5.5
tailgate,3.0,2.0
tailor,3.0,0.5
tailored,4.0,3.0
tailoring,4.0,3.0
tailors,3.0,2.0
tails,3.0,2.0
tainted,5.0,0.6666666666666666
taiwanese,3.0,2.0
takamatsu,3.0,2.0
take,370.0,2.592233009708738
takeaway,3.0,2.0
taken,57.0,2.5625
takeout,11.0,10.0
taker,3.0,2.0
takes,72.0,3.8
taking,84.0,2.36
tako,3.0,2.0
talavera,3.0,2.0
talent,7.0,2.5
talented,8.0,3.0
talents,3.0,2.0
talibanish,3.0,0.5
talisha,3.0,0.5
talk,67.0,2.1904761904761907
talkative,4.0,3.0
talked,21.0,2.0
talking,57.0,1.5909090909090908
talks,6.0,1.0
tall,13.0,5.5
tallest,3.0,2.0
tally,3.0,0.5
tam,5.0,4.0
tamale,5.0,0.25
tamales,23.0,4.75
tame,5.0,4.0
tamie,3.0,2.0
tammie,10.0,1.5
tampa,4.0,1.0
tampiquena,3.0,2.0
tampons,3.0,2.0
tan,6.0,5.0
tana,3.0,2.0
tandem,3.0,0.5
tandoori,3.0,2.0
tang,4.0,3.0
tangerine,3.0,2.0
tangible,3.0,0.5
tango,6.0,5.0
tangy,9.0,3.5
tank,16.0,0.23076923076923078
tankard,3.0,2.0
tanks,8.0,0.6
tannat,3.0,2.0
tanning,3.0,2.0
tans,3.0,2.0
tantalizing,4.0,3.0
tanzy,4.0,3.0
taos,3.0,2.0
tap,28.0,3.0
tapas,19.0,8.5
tape,3.0,2.0
taped,3.0,2.0
tapenade,5.0,4.0
tapenades,3.0,2.0
tapioca,3.0,2.0
tapped,3.0,0.5
tapping,4.0,0.3333333333333333
taps,3.0,2.0
taqueria,3.0,2.0
taquitos,8.0,3.0
tar,3.0,2.0
tara,3.0,2.0
tarantino,3.0,2.0
tarbell,3.0,2.0
tardy,3.0,2.0
targer,3.0,2.0
target,8.0,1.0
targets,4.0,0.3333333333333333
tart,29.0,28.0
tartar,6.0,5.0
tartes,3.0,0.5
tartiflette,3.0,2.0
tartish,3.0,2.0
tarts,4.0,1.0
tartufa,3.0,2.0
tartufo,3.0,2.0
task,5.0,1.5
tasks,3.0,2.0
tassone,4.0,3.0
taste,193.0,3.0208333333333335
tastebuds,7.0,6.0
tasted,120.0,1.4
tasteful,9.0,8.0
tastefully,3.0,2.0
tasteless,14.0,0.2727272727272727
taster,3.0,2.0
tastes,63.0,3.8461538461538463
tastey,4.0,3.0
tastier,4.0,1.0
tasties,3.0,2.0
tastiest,3.0,2.0
tastiness,6.0,5.0
tasting,49.0,3.9
tastings,5.0,0.6666666666666666
tasty,167.0,22.857142857142858
tataki,7.0,6.0
tater,6.0,5.0
taters,3.0,2.0
tats,3.0,2.0
tattered,3.0,0.5
tattering,3.0,0.5
tattoo,6.0,2.0
tattooed,4.0,1.0
tattooer,3.0,2.0
tattooers,4.0,3.0
tattoos,5.0,0.6666666666666666
tatts,3.0,2.0
tatum,4.0,1.0
tatziki,3.0,0.5
taught,6.0,5.0
taunts,3.0,2.0
tavern,5.0,1.5
tawnya,3.0,2.0
tax,15.0,1.1428571428571428
taxes,6.0,5.0
taxi,3.0,2.0
taxicab,3.0,2.0
taxidermy,3.0,2.0
taylor,7.0,6.0
tazer,3.0,2.0
tc,3.0,0.5
tch,3.0,0.5
tchatchkies,3.0,2.0
tea,109.0,5.411764705882353
teach,8.0,1.6666666666666667
teacher,9.0,8.0
teachers,8.0,7.0
teaches,3.0,2.0
teaching,5.0,1.5
teacup,3.0,2.0
teaks,3.0,2.0
teakwoods,3.0,2.0
teal,3.0,2.0
team,33.0,15.5
teams,5.0,1.5
teamwork,3.0,0.5
teapot,3.0,2.0
teapots,3.0,2.0
tear,6.0,2.0
tears,10.0,4.0
teas,17.0,16.0
teaspoon,3.0,0.5
teats,3.0,2.0
teavana,5.0,4.0
tech,26.0,1.1666666666666667
technical,3.0,2.0
technically,6.0,2.0
technician,6.0,2.0
technicians,4.0,1.0
technique,7.0,6.0
techniques,7.0,6.0
techno,3.0,2.0
technology,4.0,3.0
techs,8.0,1.6666666666666667
ted,9.0,8.0
teddy,3.0,2.0
teds,4.0,3.0
tee,8.0,7.0
teed,3.0,2.0
teeming,3.0,2.0
teen,4.0,0.3333333333333333
teenage,3.0,0.5
teenager,5.0,1.5
teenagers,4.0,1.0
teenie,3.0,2.0
teens,3.0,0.5
teensy,4.0,0.3333333333333333
teeny,4.0,1.0
teenytiny,3.0,2.0
tees,5.0,4.0
teese,4.0,3.0
teeth,18.0,5.0
teff,4.0,3.0
teharu,3.0,0.5
tejas,3.0,2.0
telegraph,5.0,4.0
telemarketers,3.0,0.5
telenovela,3.0,2.0
telephone,6.0,0.5
television,3.0,2.0
televisions,3.0,2.0
tell,125.0,1.6595744680851063
tellin,3.0,2.0
telling,20.0,1.5
tells,14.0,1.8
telly,3.0,2.0
temp,6.0,0.5
tempe,88.0,4.866666666666666
temper,4.0,1.0
temperature,13.0,0.8571428571428571
temperatures,4.0,3.0
tempermant,3.0,2.0
temporada,3.0,2.0
temporary,3.0,0.5
tempranillo,3.0,2.0
temps,3.0,2.0
temptation,4.0,3.0
tempted,4.0,1.0
tempting,3.0,2.0
tempur,3.0,2.0
tempura,17.0,1.8333333333333333
ten,29.0,1.6363636363636365
tenant,5.0,1.5
tend,17.0,7.5
tended,3.0,0.5
tendencies,3.0,2.0
tendency,3.0,2.0
tender,53.0,25.5
tenderbelly,3.0,2.0
tenderlion,3.0,0.5
tenderloin,10.0,4.0
tenderness,3.0,2.0
tenders,8.0,0.6
tendon,5.0,4.0
tendons,3.0,2.0
tends,4.0,1.0
tennis,5.0,1.5
tent,5.0,1.5
tents,3.0,2.0
tepan,4.0,0.3333333333333333
tepary,3.0,2.0
tepenyaki,3.0,2.0
teppiniyaki,3.0,0.5
tequila,7.0,6.0
tequilas,4.0,1.0
tequilla,3.0,0.5
teresa,4.0,3.0
teriffic,3.0,2.0
teriyaki,15.0,2.0
term,9.0,1.25
termial,3.0,2.0
terminal,6.0,0.5
terms,11.0,4.5
terra,5.0,0.6666666666666666
terrain,3.0,2.0
terrayki,3.0,2.0
terrazzo,3.0,2.0
terrible,39.0,0.3
terribly,7.0,0.4
terrier,4.0,3.0
terrific,22.0,21.0
terrified,3.0,0.5
terrill,3.0,2.0
territory,3.0,2.0
terrrific,3.0,2.0
tess,3.0,2.0
test,16.0,2.2
tested,4.0,1.0
testosterone,3.0,2.0
tests,5.0,1.5
tex,6.0,2.0
texan,3.0,2.0
texas,18.0,3.5
texasburgerguy,3.0,2.0
texaz,3.0,2.0
texmex,3.0,2.0
text,4.0,1.0
texted,3.0,2.0
texting,3.0,0.5
texts,5.0,0.6666666666666666
textural,3.0,2.0
texture,26.0,3.3333333333333335
textured,5.0,1.5
textures,6.0,5.0
tgf,3.0,2.0
tgw,4.0,3.0
th,3.0,2.0
tha,3.0,2.0
thai,124.0,2.024390243902439
thaiger,6.0,5.0
thailand,4.0,1.0
than,504.0,3.0
thang,3.0,2.0
thanh,5.0,0.6666666666666666
thank,90.0,7.181818181818182
thanked,7.0,2.5
thankful,8.0,7.0
thankfully,10.0,2.3333333333333335
thankgsiving,3.0,2.0
thanking,4.0,1.0
thanks,102.0,4.1
thanksgiving,12.0,5.0
thanksliving,3.0,2.0
that,3551.0,2.70281543274244
thats,15.0,2.75
thawed,6.0,0.2
thawing,4.0,3.0
thay,3.0,2.0
the,18185.0,3.3546455938697317
theater,40.0,4.714285714285714
theaters,8.0,3.0
theatre,9.0,8.0
theatres,3.0,2.0
thee,9.0,8.0
thefts,3.0,0.5
their,1160.0,4.603864734299517
theirs,7.0,6.0
theives,3.0,0.5
them,641.0,2.205
theme,11.0,2.6666666666666665
themed,5.0,4.0
themes,4.0,1.0
themselves,34.0,1.0
then,439.0,1.425414364640884
theodosopoulos,5.0,4.0
theory,6.0,2.0
thepanko,3.0,2.0
theprice,3.0,2.0
ther,3.0,2.0
therapeutic,3.0,2.0
therapist,12.0,0.7142857142857143
therapists,5.0,1.5
therapy,5.0,1.5
there,1568.0,2.6296296296296298
thereafter,3.0,0.5
thereby,3.0,2.0
therefore,13.0,3.3333333333333335
therein,3.0,2.0
thereof,3.0,0.5
theres,4.0,1.0
thermostat,7.0,0.4
these,221.0,4.1395348837209305
thestandard,3.0,2.0
they,2867.0,3.2919161676646707
theyre,3.0,2.0
thhe,3.0,2.0
thick,37.0,2.0833333333333335
thicker,4.0,1.0
thickness,3.0,2.0
thier,7.0,0.16666666666666666
thigh,3.0,2.0
thighs,3.0,0.5
thin,40.0,1.6666666666666667
thing,270.0,3.029850746268657
thingies,4.0,1.0
things,219.0,3.6595744680851063
thingy,5.0,0.25
thingys,3.0,2.0
think,358.0,2.7291666666666665
thinker,3.0,0.5
thinkin,3.0,2.0
thinking,45.0,2.2142857142857144
thinks,10.0,2.3333333333333335
thinly,5.0,4.0
thinner,4.0,1.0
third,22.0,1.4444444444444444
thirdly,3.0,2.0
thirsty,7.0,0.4
thirty,4.0,3.0
this,3292.0,3.0541871921182264
thit,3.0,0.5
tho,5.0,0.25
thole,3.0,0.5
thomas,9.0,8.0
thorough,15.0,14.0
thoroughfares,3.0,2.0
thoroughly,16.0,15.0
those,173.0,4.766666666666667
thou,3.0,2.0
though,227.0,3.2830188679245285
thought,162.0,1.4545454545454546
thoughtful,3.0,2.0
thoughts,4.0,1.0
thouhgt,3.0,0.5
thousand,8.0,1.6666666666666667
thousands,5.0,4.0
thr,3.0,2.0
thrasher,3.0,0.5
thread,5.0,0.25
threading,4.0,3.0
threatened,4.0,0.3333333333333333
threatening,3.0,0.5
three,153.0,2.3260869565217392
threesome,3.0,2.0
threw,11.0,1.2
thrice,3.0,0.5
thrift,4.0,1.0
thrifting,3.0,2.0
thrifty,3.0,2.0
thrilled,11.0,10.0
thrilling,3.0,2.0
thrive,4.0,3.0
throat,4.0,1.0
throne,4.0,0.3333333333333333
through,180.0,3.090909090909091
throughout,43.0,6.166666666666667
throught,3.0,2.0
throw,27.0,2.375
throwback,3.0,2.0
throwin,3.0,2.0
throwing,9.0,0.8
thrown,13.0,0.625
thru,15.0,2.75
thta,3.0,0.5
thumb,5.0,0.25
thumbs,16.0,2.2
thumping,3.0,0.5
thunder,3.0,0.5
thunderbird,4.0,1.0
thunk,3.0,2.0
thurs,4.0,3.0
thursday,21.0,6.0
thursdays,4.0,3.0
thus,8.0,1.0
thyme,4.0,3.0
ti,3.0,2.0
tiara,3.0,2.0
tibs,5.0,4.0
ticked,3.0,2.0
ticket,27.0,0.5
ticketing,4.0,0.3333333333333333
tickets,20.0,9.0
tickled,4.0,3.0
ticoz,5.0,4.0
tidbits,3.0,2.0
tide,3.0,0.5
tidy,4.0,1.0
tie,5.0,1.5
tied,3.0,2.0
tiered,3.0,0.5
tiers,3.0,2.0
ties,3.0,2.0
tiffany,5.0,4.0
tiffanys,3.0,2.0
tiger,3.0,2.0
tigers,3.0,2.0
tight,19.0,2.8
tighter,3.0,0.5
tijuana,4.0,1.0
tika,3.0,2.0
tiki,4.0,3.0
tikil,3.0,2.0
tikka,7.0,6.0
tikki,4.0,3.0
til,11.0,2.6666666666666665
tilapia,5.0,4.0
tile,4.0,3.0
tiler,3.0,0.5
till,20.0,2.3333333333333335
tim,10.0,4.0
time,987.0,3.5275229357798166
timed,3.0,2.0
timeless,4.0,3.0
timely,13.0,5.5
timer,3.0,2.0
timers,5.0,4.0
times,301.0,3.36231884057971
timeshare,3.0,2.0
timey,3.0,2.0
timing,9.0,1.25
timo,4.0,3.0
tin,4.0,3.0
tina,7.0,6.0
tines,3.0,2.0
tinga,3.0,2.0
tingling,3.0,0.5
tiniest,3.0,0.5
tinkering,3.0,2.0
tinkled,3.0,2.0
tins,3.0,2.0
tint,4.0,1.0
tiny,50.0,0.9230769230769231
tinyurl,9.0,8.0
tip,75.0,1.5862068965517242
tipalia,3.0,2.0
tipped,3.0,0.5
tipping,4.0,1.0
tips,25.0,1.0833333333333333
tiramisu,12.0,11.0
tire,19.0,18.0
tired,14.0,1.3333333333333333
tirelessly,3.0,2.0
tires,11.0,4.5
tiring,3.0,0.5
tish,4.0,3.0
tissue,8.0,1.6666666666666667
tit,3.0,2.0
titan,3.0,2.0
title,14.0,13.0
tix,3.0,2.0
tj,7.0,6.0
tk,3.0,2.0
tlc,3.0,2.0
tlike,3.0,2.0
to,8744.0,2.6282157676348548
toast,58.0,3.142857142857143
toasted,19.0,3.75
toaster,4.0,3.0
toasts,3.0,2.0
toasty,3.0,2.0
tobacco,4.0,3.0
tobasco,3.0,0.5
toby,3.0,2.0
today,102.0,2.923076923076923
todays,3.0,2.0
todd,4.0,3.0
toddler,5.0,4.0
toddlers,5.0,4.0
toddy,5.0,4.0
toe,7.0,0.75
toenails,3.0,2.0
toes,7.0,2.5
toffee,8.0,7.0
tofu,26.0,3.3333333333333335
together,50.0,2.125
togo,3.0,2.0
toilet,10.0,1.5
toilets,3.0,2.0
tokens,3.0,2.0
tokyo,7.0,1.3333333333333333
told,214.0,0.6850393700787402
tolerable,3.0,2.0
tolerance,3.0,0.5
tolerate,3.0,0.5
toliet,4.0,3.0
tolteca,3.0,2.0
tom,9.0,2.0
tomatillo,5.0,4.0
tomato,69.0,7.625
tomatoes,49.0,3.0833333333333335
tomatos,3.0,2.0
tomb,3.0,0.5
tommy,4.0,1.0
tomorrow,12.0,2.0
ton,30.0,6.5
tone,7.0,1.3333333333333333
toned,3.0,2.0
toners,3.0,2.0
tones,4.0,1.0
tongs,3.0,0.5
tongue,19.0,8.5
tongued,3.0,2.0
tonic,6.0,2.0
tonight,45.0,2.4615384615384617
tonights,3.0,2.0
tons,38.0,5.333333333333333
tony,4.0,3.0
too,588.0,4.653846153846154
toof,3.0,2.0
took,233.0,1.5053763440860215
tool,6.0,2.0
tools,13.0,2.25
tooooo,3.0,2.0
tooth,12.0,11.0
toothbrush,3.0,2.0
toothless,3.0,0.5
tootin,3.0,2.0
tootsie,3.0,2.0
tootzi,3.0,2.0
top,212.0,4.3
topic,3.0,2.0
topics,4.0,3.0
topped,35.0,16.5
topping,14.0,3.6666666666666665
toppings,60.0,3.6153846153846154
topps,3.0,2.0
tops,13.0,2.25
torch,3.0,2.0
torched,3.0,0.5
tore,3.0,0.5
tori,3.0,0.5
torment,3.0,0.5
torn,3.0,2.0
toro,6.0,5.0
torres,3.0,2.0
tort,3.0,0.5
torta,9.0,8.0
tortalini,3.0,2.0
tortas,4.0,3.0
tortellini,3.0,2.0
tortilla,35.0,2.5
tortillas,26.0,2.7142857142857144
torture,3.0,2.0
torturous,3.0,2.0
toss,4.0,3.0
tossed,9.0,2.0
tosses,4.0,1.0
tossing,6.0,2.0
tostada,4.0,3.0
tostadas,3.0,2.0
tot,3.0,2.0
total,58.0,0.7575757575757576
totaled,4.0,3.0
totally,84.0,2.36
toting,3.0,0.5
tots,6.0,5.0
tottie,5.0,4.0
totts,3.0,2.0
touch,44.0,6.333333333333333
touched,5.0,4.0
touches,4.0,3.0
touching,8.0,1.0
tough,22.0,1.4444444444444444
tougher,3.0,2.0
tounge,3.0,2.0
tour,27.0,12.5
tourism,3.0,0.5
tourist,6.0,2.0
tourists,3.0,2.0
tourney,4.0,0.3333333333333333
tours,10.0,9.0
touted,4.0,3.0
touting,3.0,0.5
tovar,3.0,2.0
tow,7.0,6.0
toward,11.0,4.5
towards,19.0,2.8
towed,3.0,0.5
towel,8.0,1.0
towels,10.0,2.3333333333333335
tower,11.0,4.5
towers,3.0,2.0
towing,4.0,3.0
town,215.0,8.347826086956522
towne,3.0,2.0
towner,3.0,2.0
towners,5.0,4.0
townhomes,3.0,2.0
towns,3.0,2.0
toxin,3.0,2.0
toy,3.0,2.0
toys,16.0,7.0
tqla,4.0,0.3333333333333333
tra,4.0,3.0
trace,5.0,4.0
track,12.0,2.0
tracking,3.0,2.0
tracks,6.0,5.0
tract,3.0,2.0
tractor,3.0,2.0
tracy,5.0,1.5
trade,11.0,10.0
trader,13.0,5.5
traders,4.0,3.0
trading,3.0,2.0
tradition,11.0,4.5
traditional,30.0,5.0
traditionally,4.0,3.0
traffic,16.0,0.7777777777777778
tragus,3.0,2.0
trail,21.0,9.5
trailhead,4.0,3.0
trailings,3.0,2.0
trails,9.0,3.5
train,10.0,1.0
trained,6.0,2.0
trainer,4.0,3.0
trainers,4.0,3.0
training,43.0,4.375
trains,4.0,1.0
traipse,3.0,2.0
tranquil,4.0,3.0
transaction,4.0,3.0
transcendent,3.0,2.0
transcendental,3.0,2.0
transfer,4.0,3.0
transferred,4.0,3.0
transferring,3.0,2.0
transfers,3.0,2.0
transform,3.0,2.0
transformation,3.0,2.0
transformers,3.0,2.0
transients,3.0,2.0
transit,5.0,0.6666666666666666
transitioning,3.0,2.0
translated,3.0,2.0
translates,3.0,0.5
translation,3.0,2.0
translations,3.0,0.5
transmission,4.0,3.0
transparency,3.0,2.0
transplant,3.0,0.5
transplanted,4.0,3.0
transplanting,3.0,2.0
transport,5.0,1.5
transported,4.0,3.0
transporting,3.0,2.0
trap,3.0,2.0
trapped,5.0,0.6666666666666666
traps,4.0,1.0
trash,15.0,0.6666666666666666
trashed,5.0,0.25
trashy,4.0,1.0
trauma,4.0,1.0
travel,25.0,7.333333333333333
traveled,10.0,1.5
traveler,6.0,2.0
travelers,4.0,0.3333333333333333
traveling,12.0,5.0
travelling,3.0,2.0
travels,9.0,8.0
travelzoo,6.0,0.5
travis,5.0,4.0
tray,19.0,1.7142857142857142
trays,3.0,2.0
treacherous,3.0,2.0
treachery,4.0,0.3333333333333333
tread,3.0,0.5
treadmill,6.0,1.0
treasure,5.0,4.0
treasures,4.0,3.0
treat,63.0,5.3
treated,37.0,1.1764705882352942
treating,5.0,0.6666666666666666
treatment,24.0,1.6666666666666667
treatments,8.0,7.0
treats,30.0,4.0
tree,7.0,6.0
treehouse,4.0,3.0
trees,12.0,5.0
trek,9.0,3.5
trekking,3.0,0.5
treks,3.0,2.0
tremendous,7.0,6.0
trend,3.0,2.0
trendier,3.0,2.0
trendy,14.0,2.5
trepidation,4.0,3.0
trepidations,3.0,2.0
tres,5.0,1.5
tri,3.0,2.0
triangles,3.0,0.5
triathlons,3.0,2.0
tribute,5.0,4.0
trick,5.0,4.0
tricked,3.0,0.5
tricks,4.0,3.0
tricky,3.0,2.0
tricycles,3.0,2.0
tried,252.0,3.2
tries,9.0,2.0
trifecta,3.0,2.0
trifled,3.0,2.0
trigger,3.0,2.0
trim,7.0,2.5
trimmed,5.0,4.0
trimmers,3.0,2.0
trinkets,5.0,4.0
trio,9.0,3.5
trip,106.0,3.4166666666666665
tripe,5.0,4.0
triple,8.0,7.0
trips,10.0,4.0
trite,4.0,1.0
triva,3.0,0.5
trivia,7.0,1.3333333333333333
troon,3.0,2.0
trophies,3.0,2.0
trophy,3.0,0.5
tropical,5.0,1.5
trot,3.0,2.0
trotted,4.0,3.0
trouble,22.0,4.5
troubled,3.0,2.0
trough,5.0,0.6666666666666666
trousers,4.0,3.0
trout,13.0,0.3
truck,20.0,5.666666666666667
truckin,3.0,2.0
trucks,8.0,1.6666666666666667
true,52.0,16.333333333333332
truely,5.0,4.0
truffle,16.0,3.0
truffled,4.0,3.0
truffles,15.0,14.0
truly,92.0,8.2
trumpet,3.0,2.0
trumps,3.0,2.0
trunk,3.0,2.0
trust,39.0,3.3333333333333335
trusted,10.0,0.6666666666666666
trusting,3.0,2.0
trustworthy,3.0,2.0
trusty,3.0,2.0
truth,31.0,9.333333333333334
truthfully,4.0,3.0
try,477.0,5.194805194805195
trying,111.0,1.7073170731707317
tryst,3.0,2.0
tsa,3.0,2.0
tske,3.0,2.0
tso,3.0,2.0
tsoynami,3.0,2.0
tsoynamis,3.0,2.0
tty,3.0,0.5
tub,7.0,6.0
tube,5.0,0.6666666666666666
tubs,5.0,4.0
tuck,5.0,4.0
tucked,16.0,15.0
tucker,5.0,4.0
tucson,18.0,8.0
tues,3.0,2.0
tuesday,20.0,4.0
tuesdays,10.0,9.0
tum,4.0,1.0
tumbled,3.0,0.5
tumeric,3.0,2.0
tummy,11.0,4.5
tumor,3.0,2.0
tums,3.0,2.0
tuna,41.0,4.125
tune,6.0,5.0
tuned,3.0,2.0
tunes,4.0,3.0
tunnel,8.0,3.0
tupperware,3.0,2.0
turbo,3.0,2.0
turbulence,3.0,0.5
turd,6.0,0.2
turkey,45.0,1.8125
turkish,5.0,4.0
turn,37.0,1.1764705882352942
turned,46.0,1.7058823529411764
turner,3.0,2.0
turning,7.0,2.5
turnover,4.0,3.0
turns,13.0,1.1666666666666667
turntable,3.0,2.0
turtle,3.0,2.0
tuscan,6.0,5.0
tuscana,3.0,2.0
tuscany,4.0,3.0
tush,3.0,2.0
tutorial,3.0,2.0
tutti,3.0,2.0
tv,43.0,4.375
tvs,17.0,2.4
twangy,3.0,2.0
twas,4.0,3.0
tweak,3.0,2.0
tweaker,3.0,2.0
tweek,3.0,2.0
tween,3.0,2.0
tweeples,3.0,2.0
tweeted,4.0,3.0
tweeter,3.0,0.5
tweets,4.0,3.0
tweeze,3.0,2.0
twelve,3.0,2.0
twenties,3.0,2.0
twenty,7.0,1.3333333333333333
twice,83.0,2.608695652173913
twilight,3.0,2.0
twin,4.0,1.0
twinkling,3.0,2.0
twinkly,3.0,2.0
twins,3.0,2.0
twist,9.0,8.0
twisted,4.0,3.0
twisting,3.0,2.0
twisty,3.0,0.5
twitter,9.0,8.0
twix,3.0,2.0
two,379.0,2.5754716981132075
twozels,3.0,2.0
twss,3.0,2.0
tx,3.0,2.0
tying,3.0,2.0
tyler,6.0,5.0
tylor,3.0,2.0
type,82.0,5.833333333333333
typed,3.0,2.0
types,29.0,8.666666666666666
typical,35.0,10.666666666666666
typically,23.0,22.0
tyson,6.0,5.0
tysoncrosbie,3.0,2.0
tzatziki,7.0,2.5
ua,3.0,2.0
uber,4.0,1.0
uchi,3.0,2.0
udder,3.0,2.0
udon,3.0,2.0
udupai,6.0,5.0
udupi,4.0,3.0
ufc,4.0,3.0
ugh,19.0,0.11764705882352941
ugly,12.0,2.0
uh,10.0,1.5
uhh,4.0,3.0
uhhh,3.0,2.0
uk,3.0,0.5
ukrainian,3.0,2.0
ul,3.0,2.0
ulta,3.0,0.5
ultimate,9.0,1.25
ultimately,7.0,6.0
ultra,5.0,4.0
ultrasound,3.0,2.0
ultrasounds,5.0,4.0
um,16.0,0.6
umami,3.0,2.0
umberto,3.0,2.0
umbrella,3.0,2.0
umbrellaed,3.0,0.5
umbrellas,4.0,3.0
umbria,3.0,2.0
umm,5.0,1.5
ummm,4.0,0.3333333333333333
ummmmmmmm,3.0,2.0
umph,3.0,2.0
umpteen,3.0,0.5
un,8.0,1.0
unable,8.0,1.6666666666666667
unacceptable,10.0,0.1111111111111111
unadulterated,3.0,2.0
unagi,4.0,1.0
unanimous,3.0,2.0
unanswered,3.0,0.5
unapologetic,3.0,0.5
unapologetically,3.0,0.5
unappealing,3.0,0.5
unappetizing,4.0,0.3333333333333333
unassuming,5.0,4.0
unaware,5.0,1.5
unbearable,3.0,0.5
unbeatable,6.0,5.0
unbelievable,21.0,2.0
unbelievably,13.0,12.0
unborn,3.0,2.0
unbridled,3.0,2.0
uncanny,3.0,2.0
uncaring,6.0,0.2
uncle,5.0,1.5
unclear,3.0,0.5
uncles,3.0,2.0
uncluttered,3.0,2.0
uncomfortable,17.0,1.125
uncomfortabley,3.0,2.0
uncomplicated,3.0,0.5
uncooked,3.0,0.5
uncooperative,3.0,2.0
uncountable,3.0,0.5
uncouth,3.0,0.5
uncrowded,3.0,2.0
uncrumbled,3.0,2.0
uncut,3.0,2.0
undecided,4.0,1.0
under,76.0,2.619047619047619
underage,3.0,0.5
underaged,3.0,0.5
underarm,4.0,3.0
underarms,4.0,3.0
undercooked,6.0,0.5
underdone,3.0,0.5
underground,3.0,0.5
underhanded,3.0,0.5
underneath,4.0,3.0
underrated,3.0,2.0
underserved,3.0,2.0
understaffed,6.0,0.5
understand,56.0,1.434782608695652
understandable,3.0,0.5
understanding,6.0,2.0
understands,6.0,5.0
understated,5.0,4.0
understatement,3.0,2.0
understood,9.0,2.0
underwear,4.0,1.0
underwhelmed,4.0,0.3333333333333333
underwhelming,5.0,0.6666666666666666
underwritten,3.0,2.0
undeserving,3.0,0.5
undeterred,3.0,2.0
undies,3.0,2.0
undoubtedly,3.0,2.0
undr,3.0,0.5
undress,3.0,2.0
undrinkable,3.0,0.5
uneasy,3.0,2.0
uneaten,4.0,1.0
unedible,3.0,0.5
uneducated,4.0,1.0
unemployed,3.0,0.5
unemployment,3.0,2.0
unending,3.0,0.5
unenjoyably,3.0,0.5
